time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2014-08-05 09:30:00-04:00,DiversifiedLeverage,ba30d16a2b024d65a2636f5e11e71802,TMF,sell,market,fill,1,gtc,0.0,1,stock,157.47500610351562,19.0,14.960125579833985
2014-08-05 09:30:00-04:00,DiversifiedLeverage,d27cdad39bea4b71a4ed2076eaece4b3,UGL,sell,market,fill,1,gtc,0.0,1,stock,46.060001373291016,30.0,6.909000205993652
2014-08-05 09:30:00-04:00,DiversifiedLeverage,fa2d643b353b4c6bbc3c05fd611c937f,DIG,buy,market,fill,1,gtc,0.0,1,stock,103.3375015258789,5.0,2.5834375381469727
2014-08-11 09:30:00-04:00,DiversifiedLeverage,2fcf322bda4d49e093def475dbd2394c,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-11 09:30:00-04:00,DiversifiedLeverage,dfb0b7e6be4847aea6d0384ecac28f80,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-11 09:30:00-04:00,DiversifiedLeverage,94b7ff1634974f54a8ea8619d0ebf9d2,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-11 09:30:00-04:00,DiversifiedLeverage,676edd51639947fa8553ff16e9987574,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-11 09:30:00-04:00,DiversifiedLeverage,5b148302ee4246cc9098a7530ebc79d8,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-11 09:30:00-04:00,DiversifiedLeverage,939c534052fb4e8aad6376ab386510c1,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-11 09:30:00-04:00,DiversifiedLeverage,2fcf322bda4d49e093def475dbd2394c,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,3.2291669845581055,277.0,4.4723962736129765
2014-08-11 09:30:00-04:00,DiversifiedLeverage,dfb0b7e6be4847aea6d0384ecac28f80,UPRO,buy,market,fill,1,gtc,0.0,1,stock,9.25333309173584,64.0,2.9610665893554686
2014-08-11 09:30:00-04:00,DiversifiedLeverage,94b7ff1634974f54a8ea8619d0ebf9d2,UDOW,sell,market,fill,1,gtc,0.0,1,stock,14.306249618530273,1.0,0.07153124809265136
2014-08-11 09:30:00-04:00,DiversifiedLeverage,676edd51639947fa8553ff16e9987574,TMF,sell,market,fill,1,gtc,0.0,1,stock,164.1999969482422,13.0,10.672999801635742
2014-08-11 09:30:00-04:00,DiversifiedLeverage,5b148302ee4246cc9098a7530ebc79d8,UGL,sell,market,fill,1,gtc,0.0,1,stock,47.70000076293945,13.0,3.1005000495910644
2014-08-11 09:30:00-04:00,DiversifiedLeverage,939c534052fb4e8aad6376ab386510c1,DIG,buy,market,fill,1,gtc,0.0,1,stock,103.125,13.0,6.703125
2014-08-15 09:30:00-04:00,DiversifiedLeverage,20134b9b8e244968bb4fee357723f8b9,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-15 09:30:00-04:00,DiversifiedLeverage,95dd729b09b042b19766c28dc5df55c2,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-15 09:30:00-04:00,DiversifiedLeverage,318841703be8453c9e93f56af2ec27de,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-15 09:30:00-04:00,DiversifiedLeverage,1bee747eda3e41af9510a3a05895fba3,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-15 09:30:00-04:00,DiversifiedLeverage,fea32bf5fb91499eaa21a8ccee7d0b60,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-15 09:30:00-04:00,DiversifiedLeverage,45373e29b6e941f091331cd2939b9391,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-15 09:30:00-04:00,DiversifiedLeverage,20134b9b8e244968bb4fee357723f8b9,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,3.4549999237060547,991.0,17.119524621963503
2014-08-15 09:30:00-04:00,DiversifiedLeverage,95dd729b09b042b19766c28dc5df55c2,UPRO,sell,market,fill,1,gtc,0.0,1,stock,9.614167213439941,103.0,4.95129611492157
2014-08-15 09:30:00-04:00,DiversifiedLeverage,318841703be8453c9e93f56af2ec27de,UDOW,sell,market,fill,1,gtc,0.0,1,stock,14.748749732971191,12.0,0.8849249839782715
2014-08-15 09:30:00-04:00,DiversifiedLeverage,1bee747eda3e41af9510a3a05895fba3,TMF,sell,market,fill,1,gtc,0.0,1,stock,168.5749969482422,1.0,0.8428749847412109
2014-08-15 09:30:00-04:00,DiversifiedLeverage,fea32bf5fb91499eaa21a8ccee7d0b60,UGL,buy,market,fill,1,gtc,0.0,1,stock,46.709999084472656,40.0,9.341999816894532
2014-08-15 09:30:00-04:00,DiversifiedLeverage,45373e29b6e941f091331cd2939b9391,DIG,buy,market,fill,1,gtc,0.0,1,stock,101.0999984741211,27.0,13.648499794006348
2014-08-21 09:30:00-04:00,DiversifiedLeverage,9ef54612db5d47c8947021dd31ecd8fb,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-21 09:30:00-04:00,DiversifiedLeverage,97cae48e17fb4e8695b8393e664f27f5,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-21 09:30:00-04:00,DiversifiedLeverage,df556f75482e416fb20d779c23e898c3,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-21 09:30:00-04:00,DiversifiedLeverage,7cb6c88109d241a0be244f823fe69f9b,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-21 09:30:00-04:00,DiversifiedLeverage,35a54d3075ba413da2b2006bdee7b052,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-21 09:30:00-04:00,DiversifiedLeverage,ef607014825d450f85b34e185882907c,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-21 09:30:00-04:00,DiversifiedLeverage,9ef54612db5d47c8947021dd31ecd8fb,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,3.59708309173584,502.0,9.028678560256958
2014-08-21 09:30:00-04:00,DiversifiedLeverage,97cae48e17fb4e8695b8393e664f27f5,UPRO,sell,market,fill,1,gtc,0.0,1,stock,10.004166603088379,176.0,8.803666610717773
2014-08-21 09:30:00-04:00,DiversifiedLeverage,df556f75482e416fb20d779c23e898c3,UDOW,sell,market,fill,1,gtc,0.0,1,stock,15.385000228881836,64.0,4.923200073242188
2014-08-21 09:30:00-04:00,DiversifiedLeverage,7cb6c88109d241a0be244f823fe69f9b,TMF,buy,market,fill,1,gtc,0.0,1,stock,165.6750030517578,22.0,18.22425033569336
2014-08-21 09:30:00-04:00,DiversifiedLeverage,35a54d3075ba413da2b2006bdee7b052,UGL,buy,market,fill,1,gtc,0.0,1,stock,45.41999816894531,41.0,9.311099624633789
2014-08-21 09:30:00-04:00,DiversifiedLeverage,ef607014825d450f85b34e185882907c,DIG,sell,market,fill,1,gtc,0.0,1,stock,104.67500305175781,10.0,5.2337501525878904
2014-08-27 09:30:00-04:00,DiversifiedLeverage,679f2d55bb2f4c1494b60fc3f5134940,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-27 09:30:00-04:00,DiversifiedLeverage,4a398197c0224f738e631b0ea31fadba,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-27 09:30:00-04:00,DiversifiedLeverage,4e3826febfc74b9293b163e420932887,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-27 09:30:00-04:00,DiversifiedLeverage,17f70855f32a4f99be7b939a6eef07af,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2014-08-27 09:30:00-04:00,DiversifiedLeverage,0daaf217eed94af1bad51295b031b627,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-27 09:30:00-04:00,DiversifiedLeverage,93f984773ba74f5ca56d3cd2d075f272,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2014-08-27 09:30:00-04:00,DiversifiedLeverage,679f2d55bb2f4c1494b60fc3f5134940,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,3.6816670894622803,43.0,0.7915584242343903
2014-08-27 09:30:00-04:00,DiversifiedLeverage,4a398197c0224f738e631b0ea31fadba,UPRO,buy,market,fill,1,gtc,0.0,1,stock,10.199167251586914,48.0,2.4478001403808594
2014-08-27 09:30:00-04:00,DiversifiedLeverage,4e3826febfc74b9293b163e420932887,UDOW,buy,market,fill,1,gtc,0.0,1,stock,15.768750190734863,1.0,0.07884375095367432
2014-08-27 09:30:00-04:00,DiversifiedLeverage,17f70855f32a4f99be7b939a6eef07af,TMF,sell,market,fill,1,gtc,0.0,1,stock,172.5749969482422,9.0,7.765874862670898
2014-08-27 09:30:00-04:00,DiversifiedLeverage,0daaf217eed94af1bad51295b031b627,UGL,buy,market,fill,1,gtc,0.0,1,stock,46.029998779296875,11.0,2.531649932861328
2014-08-27 09:30:00-04:00,DiversifiedLeverage,93f984773ba74f5ca56d3cd2d075f272,DIG,buy,market,fill,1,gtc,0.0,1,stock,106.5875015258789,4.0,2.131750030517578
2014-09-03 09:30:00-04:00,DiversifiedLeverage,606d9c79d8be46e7afb272cb4b66d82c,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-03 09:30:00-04:00,DiversifiedLeverage,1230cdf37cf14d9c833bb028e9a99a59,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-03 09:30:00-04:00,DiversifiedLeverage,f06afbadf65d4967a561eb1980ad3ea9,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-03 09:30:00-04:00,DiversifiedLeverage,fbbd306577de41d793b86bdadb58415f,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-03 09:30:00-04:00,DiversifiedLeverage,42b990f6565047159bc9e3eeba214a41,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-03 09:30:00-04:00,DiversifiedLeverage,8779f95a47584dcdb6a57e06f455f961,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-03 09:30:00-04:00,DiversifiedLeverage,606d9c79d8be46e7afb272cb4b66d82c,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,3.7654170989990234,597.0,11.239770040512084
2014-09-03 09:30:00-04:00,DiversifiedLeverage,1230cdf37cf14d9c833bb028e9a99a59,UPRO,sell,market,fill,1,gtc,0.0,1,stock,10.338333129882812,143.0,7.391908187866211
2014-09-03 09:30:00-04:00,DiversifiedLeverage,f06afbadf65d4967a561eb1980ad3ea9,UDOW,sell,market,fill,1,gtc,0.0,1,stock,15.806249618530273,16.0,1.264499969482422
2014-09-03 09:30:00-04:00,DiversifiedLeverage,fbbd306577de41d793b86bdadb58415f,TMF,buy,market,fill,1,gtc,0.0,1,stock,167.72500610351562,15.0,12.579375457763673
2014-09-03 09:30:00-04:00,DiversifiedLeverage,42b990f6565047159bc9e3eeba214a41,UGL,buy,market,fill,1,gtc,0.0,1,stock,44.54999923706055,27.0,6.014249897003174
2014-09-03 09:30:00-04:00,DiversifiedLeverage,8779f95a47584dcdb6a57e06f455f961,DIG,buy,market,fill,1,gtc,0.0,1,stock,105.7750015258789,3.0,1.5866250228881835
2014-09-09 09:30:00-04:00,DiversifiedLeverage,1068ed5aff724d2aa54f8936b0aa2542,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-09 09:30:00-04:00,DiversifiedLeverage,17e8937a74d1448c962411e5b2930756,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-09 09:30:00-04:00,DiversifiedLeverage,74d49e25dfe44053826e0752eca9b207,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-09 09:30:00-04:00,DiversifiedLeverage,6f9b26a46fae4904836fc146f6b66aa5,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-09 09:30:00-04:00,DiversifiedLeverage,2e106ddf71f6483e80a31ae1a9f97172,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-09 09:30:00-04:00,DiversifiedLeverage,7ac9bc7a8fd24d5db45b52fe36b28671,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-09 09:30:00-04:00,DiversifiedLeverage,1068ed5aff724d2aa54f8936b0aa2542,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,3.737499952316284,296.0,5.531499929428101
2014-09-09 09:30:00-04:00,DiversifiedLeverage,17e8937a74d1448c962411e5b2930756,UPRO,sell,market,fill,1,gtc,0.0,1,stock,10.186667442321777,49.0,2.4957335233688354
2014-09-09 09:30:00-04:00,DiversifiedLeverage,74d49e25dfe44053826e0752eca9b207,UDOW,sell,market,fill,1,gtc,0.0,1,stock,15.636249542236328,27.0,2.1108936882019043
2014-09-09 09:30:00-04:00,DiversifiedLeverage,6f9b26a46fae4904836fc146f6b66aa5,TMF,buy,market,fill,1,gtc,0.0,1,stock,163.89999389648438,1.0,0.8194999694824219
2014-09-09 09:30:00-04:00,DiversifiedLeverage,2e106ddf71f6483e80a31ae1a9f97172,UGL,sell,market,fill,1,gtc,0.0,1,stock,43.709999084472656,2.0,0.43709999084472656
2014-09-09 09:30:00-04:00,DiversifiedLeverage,7ac9bc7a8fd24d5db45b52fe36b28671,DIG,buy,market,fill,1,gtc,0.0,1,stock,100.5374984741211,18.0,9.048374862670899
2014-09-15 09:30:00-04:00,DiversifiedLeverage,fa015261326d4d24920d8e5d23a8b1e3,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-15 09:30:00-04:00,DiversifiedLeverage,e38cde9b9a684e1fa8459a95c750f96e,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-15 09:30:00-04:00,DiversifiedLeverage,cbdd5ceda54f419f8635c4bd800909eb,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-15 09:30:00-04:00,DiversifiedLeverage,ce62ad1f022946099caaec77aad97d42,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-15 09:30:00-04:00,DiversifiedLeverage,3a132957f3de4100955b1efd87bb863b,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-15 09:30:00-04:00,DiversifiedLeverage,35a9aa1e1d204aeb8207cb3ca3c4df35,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-15 09:30:00-04:00,DiversifiedLeverage,fa015261326d4d24920d8e5d23a8b1e3,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,3.680000066757202,298.0,5.483200099468231
2014-09-15 09:30:00-04:00,DiversifiedLeverage,e38cde9b9a684e1fa8459a95c750f96e,UPRO,sell,market,fill,1,gtc,0.0,1,stock,9.99416732788086,80.0,3.997666931152344
2014-09-15 09:30:00-04:00,DiversifiedLeverage,cbdd5ceda54f419f8635c4bd800909eb,UDOW,sell,market,fill,1,gtc,0.0,1,stock,15.4350004196167,42.0,3.241350088119507
2014-09-15 09:30:00-04:00,DiversifiedLeverage,ce62ad1f022946099caaec77aad97d42,TMF,buy,market,fill,1,gtc,0.0,1,stock,156.85000610351562,10.0,7.842500305175782
2014-09-15 09:30:00-04:00,DiversifiedLeverage,3a132957f3de4100955b1efd87bb863b,UGL,buy,market,fill,1,gtc,0.0,1,stock,42.29999923706055,4.0,0.845999984741211
2014-09-15 09:30:00-04:00,DiversifiedLeverage,35a9aa1e1d204aeb8207cb3ca3c4df35,DIG,buy,market,fill,1,gtc,0.0,1,stock,96.1500015258789,9.0,4.326750068664551
2014-09-19 09:30:00-04:00,DiversifiedLeverage,818db92da7fc44e0baef2fb811ef7ad1,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-19 09:30:00-04:00,DiversifiedLeverage,1364aa3530194d4683df4537bbddea9d,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-19 09:30:00-04:00,DiversifiedLeverage,aeba2ffc0b5c4beb96063d1ce3a3120c,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-19 09:30:00-04:00,DiversifiedLeverage,840f95570cde41ceabea74ed87e9db7a,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-19 09:30:00-04:00,DiversifiedLeverage,2e84b52347b44c42996fe306d7012d11,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-19 09:30:00-04:00,DiversifiedLeverage,5cd257c784e640468f644b0194346212,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-19 09:30:00-04:00,DiversifiedLeverage,818db92da7fc44e0baef2fb811ef7ad1,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,3.8037500381469727,218.0,4.1460875415802
2014-09-19 09:30:00-04:00,DiversifiedLeverage,1364aa3530194d4683df4537bbddea9d,UPRO,sell,market,fill,1,gtc,0.0,1,stock,10.4975004196167,207.0,10.864912934303284
2014-09-19 09:30:00-04:00,DiversifiedLeverage,aeba2ffc0b5c4beb96063d1ce3a3120c,UDOW,sell,market,fill,1,gtc,0.0,1,stock,16.36750030517578,91.0,7.447212638854981
2014-09-19 09:30:00-04:00,DiversifiedLeverage,840f95570cde41ceabea74ed87e9db7a,TMF,buy,market,fill,1,gtc,0.0,1,stock,155.97500610351562,18.0,14.037750549316407
2014-09-19 09:30:00-04:00,DiversifiedLeverage,2e84b52347b44c42996fe306d7012d11,UGL,buy,market,fill,1,gtc,0.0,1,stock,41.40999984741211,42.0,8.696099967956544
2014-09-19 09:30:00-04:00,DiversifiedLeverage,5cd257c784e640468f644b0194346212,DIG,sell,market,fill,1,gtc,0.0,1,stock,98.7125015258789,2.0,0.987125015258789
2014-09-25 09:30:00-04:00,DiversifiedLeverage,eef36f7341154b43995447a42a9fafd8,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-25 09:30:00-04:00,DiversifiedLeverage,e2223a88d30745bfa4dc2c5bc072ee27,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-25 09:30:00-04:00,DiversifiedLeverage,9bf80c9e80f9443f88f1e17548ef5ffe,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-25 09:30:00-04:00,DiversifiedLeverage,5c859258e8824d4ab124ebc4ac64b890,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2014-09-25 09:30:00-04:00,DiversifiedLeverage,a2e7c1db74d74baab6d0d79e8c1e5ef3,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-25 09:30:00-04:00,DiversifiedLeverage,3caccab4519e433690b0f8534591910c,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2014-09-25 09:30:00-04:00,DiversifiedLeverage,eef36f7341154b43995447a42a9fafd8,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,3.6895830631256104,344.0,6.34608286857605
2014-09-25 09:30:00-04:00,DiversifiedLeverage,e2223a88d30745bfa4dc2c5bc072ee27,UPRO,buy,market,fill,1,gtc,0.0,1,stock,10.092499732971191,195.0,9.840187239646912
2014-09-25 09:30:00-04:00,DiversifiedLeverage,9bf80c9e80f9443f88f1e17548ef5ffe,UDOW,buy,market,fill,1,gtc,0.0,1,stock,15.898750305175781,36.0,2.8617750549316407
2014-09-25 09:30:00-04:00,DiversifiedLeverage,5c859258e8824d4ab124ebc4ac64b890,TMF,sell,market,fill,1,gtc,0.0,1,stock,162.9499969482422,37.0,30.145749435424804
2014-09-25 09:30:00-04:00,DiversifiedLeverage,a2e7c1db74d74baab6d0d79e8c1e5ef3,UGL,buy,market,fill,1,gtc,0.0,1,stock,40.540000915527344,7.0,1.418900032043457
2014-09-25 09:30:00-04:00,DiversifiedLeverage,3caccab4519e433690b0f8534591910c,DIG,buy,market,fill,1,gtc,0.0,1,stock,94.1875,21.0,9.8896875
2014-10-01 09:30:00-04:00,DiversifiedLeverage,ac45138377fb484485e23a0e6d5d996e,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-01 09:30:00-04:00,DiversifiedLeverage,21a9cd3ca6074a37b3373028cbc8c2a4,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-01 09:30:00-04:00,DiversifiedLeverage,29fb26b640cb462f80dbade924940811,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-01 09:30:00-04:00,DiversifiedLeverage,8cfc92335a2d49ff9b97b0eb8cde8dc4,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2014-10-01 09:30:00-04:00,DiversifiedLeverage,20bb161261ee4a07b70ff7730b7390d9,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2014-10-01 09:30:00-04:00,DiversifiedLeverage,0eece44407614a5fa4fce5199f4972df,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-01 09:30:00-04:00,DiversifiedLeverage,ac45138377fb484485e23a0e6d5d996e,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,3.5762500762939453,468.0,8.368425178527833
2014-10-01 09:30:00-04:00,DiversifiedLeverage,21a9cd3ca6074a37b3373028cbc8c2a4,UPRO,buy,market,fill,1,gtc,0.0,1,stock,9.726667404174805,218.0,10.602067470550537
2014-10-01 09:30:00-04:00,DiversifiedLeverage,29fb26b640cb462f80dbade924940811,UDOW,buy,market,fill,1,gtc,0.0,1,stock,15.4375,50.0,3.859375
2014-10-01 09:30:00-04:00,DiversifiedLeverage,8cfc92335a2d49ff9b97b0eb8cde8dc4,TMF,sell,market,fill,1,gtc,0.0,1,stock,170.6999969482422,34.0,29.018999481201174
2014-10-01 09:30:00-04:00,DiversifiedLeverage,20bb161261ee4a07b70ff7730b7390d9,UGL,sell,market,fill,1,gtc,0.0,1,stock,40.75,15.0,3.05625
2014-10-01 09:30:00-04:00,DiversifiedLeverage,0eece44407614a5fa4fce5199f4972df,DIG,buy,market,fill,1,gtc,0.0,1,stock,90.4625015258789,19.0,8.593937644958496
2014-10-07 09:30:00-04:00,DiversifiedLeverage,c7b45cb603854682b5e6040b588ff367,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-07 09:30:00-04:00,DiversifiedLeverage,40344f8686924ec485a6dd6df9048ab3,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-07 09:30:00-04:00,DiversifiedLeverage,33415400c9be4df5b486540e41b1d284,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-07 09:30:00-04:00,DiversifiedLeverage,87e1cc7b059c400392dbe2cf5e5aed1a,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2014-10-07 09:30:00-04:00,DiversifiedLeverage,009264a0e3304d22930f10472ac2cd7d,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2014-10-07 09:30:00-04:00,DiversifiedLeverage,a240d8eb012a4e78a7900e3fa64e4176,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-07 09:30:00-04:00,DiversifiedLeverage,c7b45cb603854682b5e6040b588ff367,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,3.458750009536743,464.0,8.024300022125244
2014-10-07 09:30:00-04:00,DiversifiedLeverage,40344f8686924ec485a6dd6df9048ab3,UPRO,buy,market,fill,1,gtc,0.0,1,stock,9.510000228881836,80.0,3.8040000915527346
2014-10-07 09:30:00-04:00,DiversifiedLeverage,33415400c9be4df5b486540e41b1d284,UDOW,buy,market,fill,1,gtc,0.0,1,stock,15.09375,25.0,1.88671875
2014-10-07 09:30:00-04:00,DiversifiedLeverage,87e1cc7b059c400392dbe2cf5e5aed1a,TMF,sell,market,fill,1,gtc,0.0,1,stock,176.77499389648438,27.0,23.86462417602539
2014-10-07 09:30:00-04:00,DiversifiedLeverage,009264a0e3304d22930f10472ac2cd7d,UGL,sell,market,fill,1,gtc,0.0,1,stock,40.68000030517578,11.0,2.237400016784668
2014-10-07 09:30:00-04:00,DiversifiedLeverage,a240d8eb012a4e78a7900e3fa64e4176,DIG,buy,market,fill,1,gtc,0.0,1,stock,85.5999984741211,29.0,12.411999778747559
2014-10-13 09:30:00-04:00,DiversifiedLeverage,e5ec268f43ca42de843a5f0bec3012d6,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-13 09:30:00-04:00,DiversifiedLeverage,c347d8b3e31149e8b84a1884b9124679,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-13 09:30:00-04:00,DiversifiedLeverage,11a88ce97cb84904b42605e574c3ed4c,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-13 09:30:00-04:00,DiversifiedLeverage,fe0042b2df6f45ddbaa7d5b37fcd7580,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2014-10-13 09:30:00-04:00,DiversifiedLeverage,113b07e85665444299913b78cf13fba2,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2014-10-13 09:30:00-04:00,DiversifiedLeverage,8222c693f3f04d0ead54af646b092375,DIG,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-13 09:30:00-04:00,DiversifiedLeverage,e5ec268f43ca42de843a5f0bec3012d6,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,3.112499952316284,1437.0,22.363312157392503
2014-10-13 09:30:00-04:00,DiversifiedLeverage,c347d8b3e31149e8b84a1884b9124679,UPRO,buy,market,fill,1,gtc,0.0,1,stock,8.779999732971191,300.0,13.169999599456787
2014-10-13 09:30:00-04:00,DiversifiedLeverage,11a88ce97cb84904b42605e574c3ed4c,UDOW,buy,market,fill,1,gtc,0.0,1,stock,14.118749618530273,60.0,4.235624885559082
2014-10-13 09:30:00-04:00,DiversifiedLeverage,fe0042b2df6f45ddbaa7d5b37fcd7580,TMF,sell,market,fill,1,gtc,0.0,1,stock,184.8000030517578,47.0,43.42800071716309
2014-10-13 09:30:00-04:00,DiversifiedLeverage,113b07e85665444299913b78cf13fba2,UGL,sell,market,fill,1,gtc,0.0,1,stock,41.790000915527344,66.0,13.790700302124023
2014-10-13 09:30:00-04:00,DiversifiedLeverage,8222c693f3f04d0ead54af646b092375,DIG,buy,market,fill,1,gtc,0.0,1,stock,76.7750015258789,46.0,17.658250350952148
2014-10-17 09:30:00-04:00,DiversifiedLeverage,97ee2dfd07a245f4b5b3a0173b36b635,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-17 09:30:00-04:00,DiversifiedLeverage,f5824ab945fb46f493312b76249a4a51,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-17 09:30:00-04:00,DiversifiedLeverage,5fc5f080b908425fbee63ae3c0253aab,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2014-10-17 09:30:00-04:00,DiversifiedLeverage,ce1376f877044f758b36bd0ae5b03c6c,TMF,sell,market,new,1,gtc,0.0,1,stock,,,
2014-10-17 09:30:00-04:00,DiversifiedLeverage,756d9217090646f2980b8d353593c828,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2014-10-17 09:30:00-04:00,DiversifiedLeverage,ce6b3035552f494fbcdea1d7392ea90c,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2014-10-17 09:30:00-04:00,DiversifiedLeverage,97ee2dfd07a245f4b5b3a0173b36b635,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,2.982917070388794,756.0,11.27542652606964
2014-10-17 09:30:00-04:00,DiversifiedLeverage,f5824ab945fb46f493312b76249a4a51,UPRO,buy,market,fill,1,gtc,0.0,1,stock,8.49416732788086,185.0,7.857104778289795
2014-10-17 09:30:00-04:00,DiversifiedLeverage,5fc5f080b908425fbee63ae3c0253aab,UDOW,buy,market,fill,1,gtc,0.0,1,stock,13.493749618530273,91.0,6.139656076431274
2014-10-17 09:30:00-04:00,DiversifiedLeverage,ce1376f877044f758b36bd0ae5b03c6c,TMF,sell,market,fill,1,gtc,0.0,1,stock,189.25,18.0,17.0325
